Path,Transcript,Intended Words,Produced Words,IPA,Error Category,Error Labels,IPA_Transcript,Child,Grade
processed_audio/annotated_word_segments/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_dCjg0Uy1jZOC8xzaKr1k_1742869038_195799853_word_segment_2.wav,a,the,a,eɪ,Mixed Error+Phonological+Grammatical,"['Consonant Omission', 'Vowel Insertion', 'Substitution']",eɪ,XmxSYUZAj4dRqSczt2clQkDf31M2,2nd Grade
processed_audio/annotated_word_segments/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_dCjg0Uy1jZOC8xzaKr1k_1742869038_195799853_word_segment_3.wav,proud,green,proud,pɹaʊd,Mixed Error+Phonological+Orthographic Sub.+Disfluency Error,"['Consonant Substitution', 'Vowel Substitution', 'Vowel Insertion', 'Unrelated', 'Repair']",pɹaʊd,XmxSYUZAj4dRqSczt2clQkDf31M2,2nd Grade
processed_audio/annotated_word_segments/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_dCjg0Uy1jZOC8xzaKr1k_1742869038_195799853_word_segment_4.wav,In,In,,,Disfluency Error,['Word Repetition'],ʌn,XmxSYUZAj4dRqSczt2clQkDf31M2,2nd Grade
processed_audio/annotated_word_segments/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_dCjg0Uy1jZOC8xzaKr1k_1742869038_195799853_word_segment_5.wav,the,the,,,Correct,[],ðɪ,XmxSYUZAj4dRqSczt2clQkDf31M2,2nd Grade
processed_audio/annotated_word_segments/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_dCjg0Uy1jZOC8xzaKr1k_1742869038_195799853_word_segment_6.wav,green,green,,,Correct,[],gɹin,XmxSYUZAj4dRqSczt2clQkDf31M2,2nd Grade
processed_audio/annotated_word_segments/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_dCjg0Uy1jZOC8xzaKr1k_1742869038_195799853_word_segment_7.wav,ɡleɪ:|d,glade,,ɡleɪ:|d,Disfluency Error,"['Broken Word', 'Prolongation']",ɡleɪ:|d,XmxSYUZAj4dRqSczt2clQkDf31M2,2nd Grade
processed_audio/annotated_word_segments/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_dCjg0Uy1jZOC8xzaKr1k_1742869038_195799853_word_segment_8.wav,fairy,fairies,fairy,fɛɹi,Mixed Error+Phonological+Grammatical,"['Consonant Omission', 'Omission']",fɛɹi,XmxSYUZAj4dRqSczt2clQkDf31M2,2nd Grade
processed_audio/annotated_word_segments/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_dCjg0Uy1jZOC8xzaKr1k_1742869038_195799853_word_segment_9.wav,dancing,danced,dancing,dænsɪŋ,Mixed Error+Grammatical+Phonological,"['Substitution', 'Consonant Substitution', 'Vowel Insertion']",dænsɪŋ,XmxSYUZAj4dRqSczt2clQkDf31M2,2nd Grade
processed_audio/annotated_word_segments/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_dCjg0Uy1jZOC8xzaKr1k_1742869038_195799854_word_segment_1.wav,Their,Their,,,Correct,[],ðər,XmxSYUZAj4dRqSczt2clQkDf31M2,2nd Grade
processed_audio/annotated_word_segments/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_dCjg0Uy1jZOC8xzaKr1k_1742869038_195799854_word_segment_2.wav,tiny,tiny,,,Correct,[],taɪni,XmxSYUZAj4dRqSczt2clQkDf31M2,2nd Grade
processed_audio/annotated_word_segments/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_dCjg0Uy1jZOC8xzaKr1k_1742869038_195799854_word_segment_3.wav,feet,feet,,,Correct,[],fit,XmxSYUZAj4dRqSczt2clQkDf31M2,2nd Grade
processed_audio/annotated_word_segments/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_dCjg0Uy1jZOC8xzaKr1k_1742869038_195799854_word_segment_4.wav,tapped,tapped,,,Correct,[],tæpt,XmxSYUZAj4dRqSczt2clQkDf31M2,2nd Grade
processed_audio/annotated_word_segments/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_dCjg0Uy1jZOC8xzaKr1k_1742869038_195799854_word_segment_5.wav,softly,soft,softly,sɔftli,Mixed Error+Grammatical+Phonological,"['Insertion', 'Vowel Insertion', 'Consonant Insertion']",sɔftli,XmxSYUZAj4dRqSczt2clQkDf31M2,2nd Grade
processed_audio/annotated_word_segments/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_dCjg0Uy1jZOC8xzaKr1k_1742869038_195799854_word_segment_6.wav,model,melodies,model,mɑdəl,Mixed Error+Orthographic Sub.+Phonological+Grammatical,"['Unrelated', 'Consonant Substitution', 'Vowel Substitution', 'Consonant Omission', 'Vowel Omission', 'Omission']",mɑdəl,XmxSYUZAj4dRqSczt2clQkDf31M2,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799855_word_segment_1.wav,start,,start,stɑɹt,Mixed Error+Disfluency Error+Other,['Parental Aid'],stɑɹt,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799855_word_segment_2.wav,Sara,Sara,,,Correct,[],sˈɛɹʌ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799855_word_segment_3.wav,and,and,,,Correct,[],ʌnd,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799855_word_segment_4.wav,Mark,Mark,,,Correct,[],mɑɹk,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799855_word_segment_5.wav,were,were,,,Correct,[],wər,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799855_word_segment_6.wav,making,making,,,Run-on,[],meɪkɪŋ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799855_word_segment_7.wav,cupcakes,cupcakes,,,Correct,[],kˈʌpkˌeɪks,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799856_word_segment_1.wav,They,They,,,Correct,[],ðeɪ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799856_word_segment_2.wav,mixed,mixed,,,Run-on,[],mɪkst,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799856_word_segment_3.wav,flaʊəɹz,flour,,flaʊəɹz,Phonological Error,['Consonant Insertion'],flaʊəɹz,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799856_word_segment_4.wav,sugar,sugar,,,Run-on,[],ʃʊgər,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799856_word_segment_5.wav,and,and,,,Correct,[],ʌnd,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799856_word_segment_6.wav,cocacola,cocoa,cocacola,koʊkəkoʊlə,Mixed Error+Orthographic Sub.+Phonological,"['Phonological', 'Vowel Substitution', 'Vowel Insertion', 'Consonant Insertion']",koʊkəkoʊlə,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799857_word_segment_1.wav,Mark,Mark,,,Correct,[],mɑɹk,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799857_word_segment_2.wav,added,added,,,Correct,[],ædɪd,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799857_word_segment_3.wav,the,the,,,Run-on,[],ðɪ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799857_word_segment_4.wav,chocolate,chocolate,,,Correct,[],tʃɑkʌlɪt,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799857_word_segment_5.wav,chips,chips,,,Correct,[],tʃɪps,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799858_word_segment_1.wav,The,The,,,Correct,[],ðɪ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799858_word_segment_2.wav,əm,,,əm,Disfluency Error,['Interjection'],əm,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799858_word_segment_3.wav,ar,aroma,ar,ɑɹ,Mixed Error+Phonological+Disfluency Error,"['Vowel Substitution', 'Consonant Omission', 'Vowel Omission', 'Parent Correction']",ɑɹ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799858_word_segment_4.wav, əɹoʊmə,aroma,, əɹoʊmə,Disfluency Error,['Parental Aid'], əɹoʊmə,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799858_word_segment_5.wav,filled,filled,,,Correct,[],fɪld,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799858_word_segment_6.wav,the,the,,,Run-on,[],ðɪ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799858_word_segment_7.wav,ɛɹ:,air,,ɛɹ:,Disfluency Error,['Prolongation'],ɛɹ:,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799859_word_segment_1.wav,The,The,,,Correct,[],ðɪ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799859_word_segment_2.wav,kitchen,kitchen,,,Correct,[],kɪtʃʌn,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799859_word_segment_3.wav,was,was,,,Correct,[],wʌz,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799859_word_segment_4.wav,warm,warm,,,Correct,[],wɔɹm,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799859_word_segment_5.wav,and,and,,,Correct,[],ʌnd,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799859_word_segment_6.wav,cr.crazy,cozy,cr.crazy,kɹ.kɹeɪzi,Mixed Error+Disfluency Error+Orthographic Sub.+Phonological,"['Stutter', 'Phonological', 'Consonant Insertion', 'Vowel Substitution']",kɹ.kɹeɪzi,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799860_word_segment_1.wav,Sara,Sara,,,Correct,[],sˈɛɹʌ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799860_word_segment_2.wav,s:at,set,s:at,s:æt,Mixed Error+Disfluency Error+Orthographic Sub.+Phonological+Grammatical,"['Prolongation', 'Phonological', 'Vowel Substitution', 'Substitution']",s:æt,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799860_word_segment_3.wav,the,the,,,Correct,[],ðɪ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799860_word_segment_4.wav,timer,timer,,,Correct,[],taɪmər,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799860_word_segment_5.wav,and,and,,,Correct,[],ʌnd,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799860_word_segment_6.wav,watch,watched,watch,wɑtʃ,Mixed Error+Grammatical+Phonological,"['Omission', 'Consonant Omission']",wɑtʃ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799860_word_segment_7.wav,the,the,,,Correct,[],ðɪ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799860_word_segment_8.wav,,,,,Unintelligible,[],,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799860_word_segment_9.wav,diner,dough,diner,daɪnəɹ,Mixed Error+Orthographic Sub.+Phonological,"['Unrelated', 'Vowel Substitution', 'Consonant Insertion', 'Vowel Insertion']",daɪnəɹ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799860_word_segment_10.wav,r.roosh,rise,r.roosh,ɹ.ɹuʃ,Mixed Error+Disfluency Error+Phonological,"['Stutter', 'Vowel Substitution', 'Consonant Substitution', 'Repair']",ɹ.ɹuʃ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799860_word_segment_11.wav,rest,rise,rest,ɹɛst,Mixed Error+Phonological+Orthographic Sub.,"['Vowel Substitution', 'Consonant Insertion', 'Unrelated']",ɹɛst,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799861_word_segment_1.wav,As,As,,,Correct,[],æz,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799861_word_segment_2.wav,the,the,,,Correct,[],ðɪ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799861_word_segment_3.wav,buzzy,buzzer,buzzy,bʌzi,Mixed Error+Orthographic Sub.+Phonological+Grammatical,"['Phonological', 'Vowel Substitution', 'Substitution']",bʌzi,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799861_word_segment_4.wav,ring,rang,ring,ɹɪŋ,Mixed Error+Grammatical+Phonological,"['Substitution', 'Vowel Substitution']",ɹɪŋ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799861_word_segment_5.wav,they,they,,,Correct,[],ðeɪ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799861_word_segment_6.wav,opened,opened,,,Correct,[],oʊpʌnd,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799861_word_segment_7.wav,the,the,,,Run-on,[],ðɪ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799861_word_segment_8.wav,oven,oven,,,Correct,[],ʌvʌn,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799861_word_segment_9.wav,door,door,,,Correct,[],dɔɹ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799862_word_segment_1.wav,Wow,Wow,,,Correct,[],waʊ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799862_word_segment_2.wav,they,they,,,Correct,[],ðeɪ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799862_word_segment_3.wav,looked,look,looked,lʊkd,Mixed Error+Phonological+Grammatical,"['Consonant Insertion', 'Insertion']",lʊkd,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799862_word_segment_4.wav,pɜɹfɪk,perfect,,pɜɹfɪk,Phonological Error,['Consonant Omission'],pɜɹfɪk,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799862_word_segment_5.wav,said,said,,,Correct,[],saɪd,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799862_word_segment_6.wav,Mark,Mark,,,Correct,[],mɑɹk,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799863_word_segment_1.wav,The,They,The,ðə,Mixed Error+Phonological+Orthographic Sub.,"['Vowel Substitution', 'Vowel Omission', 'Phonological']",ðə,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799863_word_segment_2.wav,toppings,topped,toppings,tɑpɪŋs,Mixed Error+Phonological+Grammatical,"['Vowel Insertion', 'Consonant Substitution', 'Consonant Insertion', 'Substitution', 'Insertion']",tɑpɪŋs,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799863_word_segment_3.wav,each,each,,,Correct,[],itʃ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799863_word_segment_4.wav,cupcakes,cupcake,cupcakes,kʌpkeɪks,Mixed Error+Grammatical+Phonological,"['Insertion', 'Consonant Insertion']",kʌpkeɪks,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799863_word_segment_5.wav,wɪf,with,,wɪf,Phonological Error,['Consonant Substitution'],wɪf,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799863_word_segment_6.wav,a,a,,,Correct,[],ʌ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799863_word_segment_7.wav,s:wip,swipe,s:wip,s:wɪp,Mixed Error+Phonological+Disfluency Error,"['Vowel Omission', 'Prolongation']",s:wɪp,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799863_word_segment_8.wav,of,of,,,Correct,[],ʌ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799863_word_segment_9.wav,frosting,frosting,,,Correct,[],fɹɔstɪŋ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799864_word_segment_1.wav,Mark,Mark,,,Correct,[],mɑɹk,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799864_word_segment_2.wav,took,took,,,Correct,[],tʊk,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799864_word_segment_3.wav,a,a,,,Correct,[],ʌ,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799864_word_segment_4.wav,bite,bite,,,Correct,[],baɪt,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
processed_audio/annotated_word_segments/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388_195799864_word_segment_5.wav,and,and,,,Correct,[],ʌnd,bKduvdIsrbbqPZ7Z3lCfQlF8WBn1,2nd Grade
