original_audio_name	ordered_sentences	issues
uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001.wav	"['Bluey and Bingo play happily in the lively park.', 'The sun shines brightly as they cheerfully swing high and low.', 'Bingo giggles loudly, enjoying the gentle breeze.', 'Suddenly, Bluey spots a lovely butterfly fluttering gracefully.', 'They decide to follow the butterfly eagerly, exploring the lush garden.', 'Both dogs trot merrily, their tails wagging briskly.', 'Near the pond, they watch the butterfly land softly on a lily.', 'As the day ends quietly, Bluey and Bingo lay under the sky, watching the twinkling stars together.', 'They feel peacefully tired, whispering ""what a lovely day!"" before drifting to sleep soundly.']"	
uid_eyem3EvRZrZsMzdS2HOEHLIsGTs1_sid_Gi6CTd0h6i7rPtveJk1O_1742516188.wav	"['Max and his friends love sports.', 'They play on a big, lush field.', 'Max kicks the ball with a strong thud.', 'It whizzes past the trees, and Zack catches it with a loud slap.', 'The kids laugh, and Leah jumps high, ready to smack the ball.', 'They take turns, each giving their best.', 'The sun sinks, painting the sky with hues of pink.', ""It's time to head home, tired yet happy."", 'Max waves goodbye and trots back, planning the next exciting game with glee.', 'Sports bring fun and friends together.']"	
uid_flpss45kNMRJ1OyjEiJaPFx5rCo2_sid_87GmGKiM3e8FJdv1vF3b_1743380663.wav	"['Once upon a time, in a sunny town, there were two best friends named Lucy and Drew.', 'Lucy loved gymnastics and could do flips and loops.', 'Drew was a soccer fan who kicked the ball with great skill.', 'One afternoon, Lucy watched Drew play soccer.', 'She thought, ""How can I use my gymnastics moves in soccer?""', 'Drew saw Lucy\'s interest and said, ""Let\'s try something new!""', 'The next day, they went to the field.', 'Lucy practiced flipping and then kicked the soccer ball.', 'It flew through the air, and Drew was amazed.', '""That\'s so cool!"" he shouted.', 'Drew tried to dribble the ball quickly, moving like a gymnast.', 'Together, they created a new game: GymSoccer.', 'Their friends joined, too.', 'They practiced after school and soon had a team.', 'They named themselves the ""Blue Crew.""', 'The Blue Crew used gymnastics and soccer to create amazing moves and tricks.', 'At the school talent show, the Blue Crew performed.', 'The crowd cheered and clapped.', 'Everyone loved the unique blend of gymnastics and soccer.', 'Lucy and Drew were proud.', 'They knew that trying something new together was the best move of all.', 'From then on, GymSoccer was a favorite game in town.']"	
uid_flpss45kNMRJ1OyjEiJaPFx5rCo2_sid_R5ayIWS3BhX54S6qzZuq_1742679705.wav	"['In a faraway galaxy, there was a magical place called Star Waterfall.', 'Every night, stars would zoom and swoop down like a glowing waterfall.', 'Luna, a young explorer, flew her blue spaceship to see it.', 'As she drew near, she saw the stars creating a beautiful, sparkling mist.', 'Luna knew this view was rare and felt lucky to be there.', 'She whispered to her crew, ""Isn\'t this a wonderful view?""', 'They all agreed, feeling a sense of wonder.', ""As they flew back home, Luna knew she'd never forget the starry waterfall's glow and the adventure they shared.""]"	
uid_flpss45kNMRJ1OyjEiJaPFx5rCo2_sid_Rcq8EeYY64iPD7qGRtyZ_1743380161.wav	"['On a rainy day, Roy and his friend Joy stayed indoors.', 'They decided to make a big playdough town.', 'Roy made a playdough boy with a bright blue toy car.', 'Joy made a coil of playdough to form a bouncy slide.', 'They enjoyed creating and chatting, forgetting about the rain outside.', 'Suddenly, the rain stopped, and a rainbow appeared.', 'They placed their playdough town by the window to enjoy the view.', 'Joy said, ""Even on rainy days, we can find joy!""', 'Roy nodded, happy to have such a joyful friend.', 'They waved goodbye to the rain, ready for new adventures.']"	I feel like this should be separated into two sentences rather than being reported as one: 'Joy said, “Even on rainy days, we can find joy!” Roy nodded, happy to have such a joyful friend.'
uid_flpss45kNMRJ1OyjEiJaPFx5rCo2_sid_cqG7XCJHLAa4J12lsMtP_1743380445.wav	"['Once upon a time, in a bustling snack bar, there was a bottle of soda named Joey.', 'Joey was excited because today was the day of the annual snack meeting.', 'All the snacks and drinks gathered to discuss the joy they bring to kids.', 'Joey the soda bottle bounced with excitement, ready to join his friends.', 'As he rolled to the meeting, he spotted his best friend, a napkin named Roy.', 'Roy was always there to keep things tidy.', '""Oi, Joey!"" Roy called out, waving a corner of himself.', '""Hurry, or we\'ll be late for the meeting!""', 'Together, they rolled and fluttered to the snack table.', 'The meeting was already buzzing with noise.', 'Chips, cookies, and candies shared stories of joy and fun.', 'Joey shared how he brought fizzy joy to birthday parties.', 'Roy talked about how he enjoyed keeping everyone clean and neat.', 'The other snacks clapped and cheered, feeling proud of their roles.', 'As the meeting ended, Joey and Roy realized how important their jobs were.', ""Filled with joy, they promised to continue bringing smiles to kids' faces."", 'And so, Joey the soda and Roy the napkin returned to their places, ready for more joyful adventures.']"	"sentence segmentation error, should not have been split: ""Oi, Joey!""[8]  Roy called out, waving a corner of himself.[9]"
uid_flpss45kNMRJ1OyjEiJaPFx5rCo2_sid_kugsV0n1o7Djk2ZJqtXt_1742679972.wav	"['In a fluffy pink unicorn school, Joy the unicorn joined her first class.', 'She felt a bit nervous but excited.', 'Her teacher, Mr. Roy, was friendly and full of stories.', 'He taught them about the magic of rainbows and the joy they bring.', 'During recess, Joy found a toy unicorn that could fly.', 'She showed it to her friends and they all enjoyed playing together.', 'By the end of the day, Joy felt overjoyed.', 'She realized that school was a place full of fun and new friends.', ""Joy couldn't wait to return the next day and learn more.""]"	
uid_gUfM3yODstSdwltidtEzSlIo0q93_sid_853IyPwR7vltu7WOC7hM_1743376400.wav	"['Kate had a cute pet mouse named Mike.', 'Mike lived in a nice cage near the big window.', ""One day, Kate made a small cake for Mike's birthday."", 'She placed the cake in the cage.', 'Mike was so happy and did a little dance.', 'Kate smiled and gave Mike a little kiss on his nose.', 'They had a fun day and shared a special time.', 'At the end of the day, Mike went to sleep.']"	Background noise
uid_gUfM3yODstSdwltidtEzSlIo0q93_sid_YJYpGQOGORLj0onYXX3W_1742770181.wav	"['Once upon a time, a mouse named Lace found a nice spot to dance.', 'She pranced and twirled with grace.', ' Her friend, Rice, came to watch. ', '""You\'re twice as nice when you dance,"" he said. ', 'Lace felt happy and continued to dance while Rice cheered. ', 'At the end, they both laughed and shared a piece of cheese. ', 'It was a perfect day for Lace and Rice, filled with fun and friendship.']"	"{""text"":[""Restarts and reads the first sentence from the story, but the child does not read the remainder of the sentences."",""Audio quality is not great. Much of the speech is murmured\/breathy with long pauses in between (and sometimes unintelligible). ""]}"
uid_gUfM3yODstSdwltidtEzSlIo0q93_sid_cUohhv5ng1lLHzPTf1Oq_1743206693.wav	['Jess has a box of dresses.', 'Each dress has a lot of colors.', 'One dress is red, another dress is blue.', 'Jess loves playing with the dresses.', 'She dresses up her dolls in the pretty clothes.', 'When done, Jess puts the dresses back in the box.', 'Then, she rests with a smile.']	
uid_gUfM3yODstSdwltidtEzSlIo0q93_sid_vMVyEluNMg8dS9LtljDe_1743207173.wav	"['Jake likes to bake.', 'One day, he made a big cake.', ""Mike came to Jake's and took a slice."", '""This cake is so nice!"" Mike said with a smile.', 'Jake was glad and gave Mike more cake to take home.', 'Jake and Mike laughed as they enjoyed the tasty treat together.']"	"{""text"":[""Sentence segmentation error. \""'This cake is so nice!'\"" and \""Mike said with a smile.\"" should be one sentence (i.e., \""'This cake is so nice!' Mike said with a smile.\"")"",""Lots of audio pops between words during breaks in reading (Sentence 6+7)""]}"
uid_gUfM3yODstSdwltidtEzSlIo0q93_sid_yYkurtcTpL0BYwYKWgIi_1742427844.wav	['Jake woke up early.', 'He rode his bike to the lake.', 'The sun shone bright.', 'Jake made a big splash in the cool water.', 'He liked the summer days by the lake.', 'It was time to go home.', 'Jake waved goodbye to the lake and the ducks.', 'He felt happy and free.']	
uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_10xCCcbdjIomuhvXNQHm_1743725869.wav	"['Mark had a wobbly tooth.', 'It made his smile look funny.', 'His mother said, ""Don\'t worry, Mark. Soon it will fall out.""', 'Mark was excited and a bit scared.', 'At school, he told his friend, Carter, about the tooth.', 'Carter laughed, ""I lost my tooth at lunch.""', 'That made Mark feel better.', 'During art class, he felt something in his mouth.', '""Hurrah! My tooth came out!"" he exclaimed.', 'His teacher, Mrs. Porter, smiled and said he could go to the bathroom.', 'Mark looked in the mirror and saw a gap where his tooth had been.', 'It was gone forever.']"	"{""text"":[""Sentence segmentation error. \""His mother said, 'Don't worry, Mark.\"" and \""Soon it will fall out.'\"" should be a single sentence (i.e., \""His mother said, 'Don't worry, Mark. Soon it will fall out.'\"")"",""Whistling in background"",""Sentence segmentation error. \""'Hurrah!\"" and \""My tooth came out!' he exclaimed.\"" should be a single sentence (i.e., \""'Hurrah! My tooth came out!' he exclaimed.\"")"",""Audio ends before Sentence 13 is finished""]}"
uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_7NWbCDabsGlPeGozMkbD_1742504373.wav	"['Finn was excited.', 'He was playing soccer with his friends.', 'The sun was shining, and everyone was smiling.', 'The ball was bouncing swiftly across the green grass.', 'Finn was sprinting, catching up with the ball.', 'He kicked it mightily, and it sailed high, landing into the net.', '""Goal!"" his friends cheered, clapping their hands.', 'Finn was beaming with joy, feeling like a champion.', 'After the game, Finn and his friends sat under a big tree, talking and laughing.', 'They were planning to have another soccer game next weekend, already imagining new moves and fun times ahead.']"	"{""text"":[""M: Sometimes chunks of sentences are mumbled\/whispered, making them difficult to hear"",""M: Loud whistling occurs in Sentence 10 (\""They were planning to have another soccer game next weekend, already imagining new moves and fun times ahead\"") and it is hard to hear the latter half of the utterance""]}"
uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_ApMaerbz8NiSC9rZvfoy_1742944769.wav	['In a small, bright garden, a clever cat named Charlie faced a hard task.', 'He wanted to climb the tall, rocky wall to see everything beyond.', 'First, he tried jumping, but the wall was too high.', 'Next, he pushed a heavy rock to use as a step, but it was still too low.', 'Finally, Charlie found a sturdy ladder behind the shed.', 'Carefully, he climbed up, step by step.', 'When he reached the top, Charlie saw a vast, colorful world.', 'Excited and proud, he realized that with a little hard work, everything was possible.', 'Charlie purred with happiness.']	"{""text"":[""Adult assisting child (Sentence 1+5+6)"",""Loud background noise makes it difficult to make out speech""]}"
uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_HMsBuxpOsV8YfgXpPc0G_1742773567.wav	['A cat sat on a mat.', 'The cat saw a rat.', 'The rat ran fast.', 'The cat did nap.', 'A bat flew past.', 'The bat saw a fat hat.', 'The hat was tan.', 'The sun set.', 'All was still.', 'The cat, rat, and bat were glad.']	
uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_HdBPi4ofhPdCgvkijIIy_1742945079.wav	"['Lily the little turtle lived by a gentle stream.', 'She loved to wiggle through the grass and explore.', 'One bright morning, Lily stumbled upon a purple pebble.', 'It sparkled in the sunlight, and she felt a tickle of excitement.', 'She decided to carry the pebble to her friend, the wise old beetle.', 'The beetle chuckled and said, ""This pebble is a treasure!""', 'Together, they giggled and found a special place to nestle the pebble.', 'As the sun set, Lily felt a warm tingle of happiness, knowing her adventure had brought a new sparkle to her little world.']"	"{""text"":[""Some parent aid at the very beginning of the utterance \""Lily the little turtle lived by a gentle stream\"" "",""Most of the speech in the utterances \""She decided to carry the pebble to her friend, the wise old beetle\"" and \""The beetle chuckled and said, \""This pebble is a treasure!\"" and \""As the sun set, Lily felt a warm tingle of happiness, knowing her adventure had brought a new sparkle to her little world\"" is muttered under the child's breath and is somewhat unintelligible.""]}"
